time,asn,src_res,dest_res,src_pkt,dest_pkt,command,status,ch1,slot1,ch2,slot2,ch3,slot3,id_res,succes
"2017-07-20 15:21:06,250",5962,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,8,7,0,7,13,114,1
"2017-07-20 15:21:06,269",5962,000a,000e,000e,000a,CELLADD_REP,TXED,5,4,,,,,114,1
"2017-07-20 15:21:06,691",6017,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,5,6,13,7,9,114,1
"2017-07-20 15:21:06,707",6017,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:06,788",6028,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,15,6,11,5,9,114,1
"2017-07-20 15:21:06,808",6028,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:07,365",6094,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,6,12,7,3,9,6,114,1
"2017-07-20 15:21:07,383",6094,000a,000e,000e,000a,CELLADD_REP,TXED,5,4,,,,,114,1
"2017-07-20 15:21:07,924",6160,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:07,925",6160,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,9,5,,,,,114,1
"2017-07-20 15:21:08,386",6215,000a,000e,000a,000e,CELLADD_REQ,TXED,,,,,,,114,1
"2017-07-20 15:21:09,199",6314,000a,000e,000a,000e,CELLADD_REP,FAILED,5,4,,,,,114,1
"2017-07-20 15:21:10,481",6479,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,6,15,,,,,114,1
"2017-07-20 15:21:11,344",6589,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:11,345",6589,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,4,5,4,11,10,0,114,1
"2017-07-20 15:21:12,964",6776,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,10,14,5,3,8,12,114,1
"2017-07-20 15:21:13,002",6776,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:13,099",6787,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,4,1,6,15,,,114,1
"2017-07-20 15:21:13,599",6842,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:13,600",6842,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,9,9,6,2,10,11,114,1
"2017-07-20 15:21:14,377",6930,000a,000e,000a,000e,CELLADD_REP,FAILED,,,,,,,114,1
"2017-07-20 15:21:16,177",7150,000a,000e,000a,000e,CELLADD_REQ,TXED,,,,,,,114,1
"2017-07-20 15:21:17,129",7260,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,10,11,8,3,,,114,1
"2017-07-20 15:21:17,147",7260,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:17,333",7282,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,6,9,9,7,6,3,114,1
"2017-07-20 15:21:17,353",7282,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:17,635",7315,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,9,8,,,,,114,1
"2017-07-20 15:21:17,671",7315,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:18,038",7359,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,3,4,7,,,114,1
"2017-07-20 15:21:18,056",7359,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:21:18,144",7370,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,5,2,9,12,,,110,1
"2017-07-20 15:21:18,239",7381,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,8,,,,,114,1
"2017-07-20 15:21:19,398",7502,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:19,399",7502,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,5,3,5,12,,,110,1
"2017-07-20 15:21:19,718",7535,0004,000b,0004,000b,CELLADD_REP,FAILED,7,7,,,,,110,1
"2017-07-20 15:21:19,913",7557,0004,000b,0004,000b,CELLADD_REQ,FAILED,,,,,,,110,1
"2017-07-20 15:21:19,914",7557,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,8,10,9,2,9,8,114,1
"2017-07-20 15:21:20,436",7612,0004,000b,000b,0004,CELLADD_REQ,RCVD,,,,,,,110,1
"2017-07-20 15:21:20,437",7612,0004,000b,000b,0004,CELLADD_REP,ENQUEUED,5,12,,,,,110,1
"2017-07-20 15:21:20,633",7634,0004,000b,000b,0004,CELLADD_REP,FAILED,,,,,,,110,1
"2017-07-20 15:21:20,729",7645,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,6,7,9,3,,,110,1
"2017-07-20 15:21:20,749",7645,0004,000b,000b,0004,CELLADD_REP,TXED,5,12,,,,,110,1
"2017-07-20 15:21:21,333",7711,0004,000b,000b,0004,CELLADD_REQ,FAILED,,,,,,,110,1
"2017-07-20 15:21:21,334",7711,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,4,6,6,9,9,5,110,1
"2017-07-20 15:21:21,450",7722,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:21,451",7722,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,9,8,,,,,114,1
"2017-07-20 15:21:21,643",7744,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:21,644",7744,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,9,8,,,,,114,1
"2017-07-20 15:21:22,633",7854,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:22,634",7854,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,9,8,,,,,114,1
"2017-07-20 15:21:23,962",8008,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:23,963",8008,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,6,4,2,4,4,114,1
"2017-07-20 15:21:24,777",8096,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:24,778",8096,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,114,1
"2017-07-20 15:21:25,508",8162,000a,000e,000e,000a,CELLADD_REP,FAILED,9,8,,,,,114,1
"2017-07-20 15:21:25,795",8195,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:25,796",8195,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,7,3,,,,,107,0
"2017-07-20 15:21:27,556",8393,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,107,0
"2017-07-20 15:21:27,557",8393,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,10,12,,,,,107,0
"2017-07-20 15:21:27,575",8393,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,107,0
"2017-07-20 15:21:27,576",8393,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,8,7,7,13,,,114,1
"2017-07-20 15:21:28,816",8525,000a,000e,000a,000e,CELLADD_REP,FAILED,9,8,,,,,114,1
"2017-07-20 15:21:29,404",8591,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:29,405",8591,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,8,7,,,,,114,1
"2017-07-20 15:21:30,037",8657,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:30,039",8657,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,8,9,8,5,,,114,1
"2017-07-20 15:21:32,115",8866,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:32,116",8866,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,4,6,7,14,,,107,0
"2017-07-20 15:21:32,434",8899,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:32,436",8899,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,8,5,,,,,114,1
"2017-07-20 15:21:32,535",8910,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:32,536",8910,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,7,12,9,10,5,3,114,1
"2017-07-20 15:21:33,625",9031,000a,000e,000a,000e,CELLADD_REP,FAILED,8,7,,,,,114,1
"2017-07-20 15:21:36,163",9273,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:36,164",9273,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,7,9,10,2,,,114,1
"2017-07-20 15:21:36,183",9273,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:21:36,184",9273,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,9,10,,,,,114,1
"2017-07-20 15:21:36,386",9295,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:36,387",9295,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,8,11,5,0,4,2,107,0
"2017-07-20 15:21:38,445",9471,0004,0001,0004,0001,CELLADD_REP,FAILED,9,10,,,,,107,0
"2017-07-20 15:21:38,874",9504,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,107,0
"2017-07-20 15:21:38,875",9504,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,8,15,9,0,4,3,107,0
"2017-07-20 15:21:40,323",9625,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,107,0
"2017-07-20 15:21:40,326",9625,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,6,10,10,10,8,6,114,1
"2017-07-20 15:21:40,825",9680,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,114,1
"2017-07-20 15:21:40,826",9680,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,9,4,,,,,107,0
"2017-07-20 15:21:40,844",9680,0004,0001,0004,0001,CELLADD_REP,FAILED,8,5,,,,,107,0
"2017-07-20 15:21:43,875",10032,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,0,0
"2017-07-20 15:21:43,876",10032,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,7,3,5,14,,,89,0
"2017-07-20 15:21:44,307",10076,0004,0001,0001,0004,CELLADD_REQ,RCVD,,,,,,,89,0
"2017-07-20 15:21:45,115",10164,0004,0001,0001,0004,CELLADD_REP,FAILED,9,8,,,,,89,0
"2017-07-20 15:21:45,931",10252,0004,0001,0001,0004,CELLADD_REP,FAILED,8,12,,,,,89,0
"2017-07-20 15:21:46,324",10296,0004,0001,0001,0004,CELLADD_REQ,FAILED,,,,,,,89,0
"2017-07-20 15:21:46,325",10296,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,5,11,8,12,10,15,90,0
"2017-07-20 15:21:46,818",10351,0004,0001,0001,0004,CELLADD_REQ,RCVD,,,,,,,90,0
"2017-07-20 15:21:47,581",10439,0004,0001,0001,0004,CELLADD_REQ,FAILED,,,,,,,90,0
"2017-07-20 15:21:47,582",10439,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,9,9,10,12,,,91,0
"2017-07-20 15:21:48,028",10494,0004,0001,0004,0001,CELLADD_REP,FAILED,8,12,,,,,91,0
"2017-07-20 15:21:48,926",10593,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,6,8,6,5,4,12,92,0
"2017-07-20 15:21:48,945",10593,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,0,0
"2017-07-20 15:21:49,028",10604,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,9,2,7,13,9,9,93,0
"2017-07-20 15:21:49,044",10604,000a,000e,000a,000e,CELLADD_REP,FAILED,,,,,,,92,0
"2017-07-20 15:21:49,234",10626,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,93,0
"2017-07-20 15:21:49,236",10626,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,10,14,5,11,7,0,94,0
"2017-07-20 15:21:51,347",10824,000a,000e,000a,000e,CELLADD_REP,FAILED,9,10,,,,,94,0
"2017-07-20 15:21:52,361",10923,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,94,0
"2017-07-20 15:21:52,362",10923,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,7,13,10,7,,,95,0
"2017-07-20 15:21:52,401",10923,0004,0001,0004,0001,CELLADD_REP,FAILED,,,,,,,91,0
"2017-07-20 15:21:54,043",11099,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,95,0
"2017-07-20 15:21:54,045",11099,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,10,4,,,,,96,0
"2017-07-20 15:21:56,171",11330,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,96,0
"2017-07-20 15:21:56,172",11330,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,8,7,7,10,8,8,97,0
"2017-07-20 15:21:57,241",11440,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,97,0
"2017-07-20 15:21:57,242",11440,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,6,6,4,,,98,0
"2017-07-20 15:21:57,261",11440,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,96,0
"2017-07-20 15:21:57,262",11440,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,10,4,,,,,96,0
"2017-07-20 15:21:58,742",11561,000a,000e,000e,000a,CELLADD_REP,FAILED,10,4,,,,,98,0
"2017-07-20 15:21:58,850",11572,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,98,0
"2017-07-20 15:21:58,851",11572,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,6,4,,,,,98,0
"2017-07-20 15:22:00,156",11715,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,98,0
"2017-07-20 15:22:00,157",11715,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,6,4,,,,,98,0
"2017-07-20 15:22:01,127",11814,000a,000e,000e,000a,CELLADD_REP,FAILED,6,4,,,,,98,0
"2017-07-20 15:22:01,392",11847,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,98,0
"2017-07-20 15:22:01,393",11847,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,9,12,4,3,,,99,0
"2017-07-20 15:22:01,808",11891,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,99,0
"2017-07-20 15:22:01,809",11891,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,8,5,8,14,,,100,0
"2017-07-20 15:22:04,419",12166,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,100,0
"2017-07-20 15:22:04,421",12166,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,7,1,4,1,7,8,101,0
"2017-07-20 15:22:04,636",12188,000a,000e,000a,000e,CELLADD_REQ,FAILED,,,,,,,101,0
"2017-07-20 15:22:04,637",12188,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,8,8,6,13,,,102,0
"2017-07-20 15:22:04,782",12199,0004,0001,0004,0001,CELLADD_REP,FAILED,6,4,,,,,102,0
"2017-07-20 15:22:05,841",12309,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,101,0
"2017-07-20 15:22:05,842",12309,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,101,0
"2017-07-20 15:22:07,220",12463,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,101,0
"2017-07-20 15:22:07,221",12463,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,101,0
"2017-07-20 15:22:07,493",12496,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,101,0
"2017-07-20 15:22:07,615",12507,0004,000b,000b,0004,CELLADD_REQ,RCVD,,,,,,,0,0
"2017-07-20 15:22:07,616",12507,0004,000b,000b,0004,CELLADD_REP,ENQUEUED,9,3,,,,,0,0
"2017-07-20 15:22:07,619",12507,0004,000b,000b,0004,CELLADD_REP,FAILED,,,,,,,0,0
"2017-07-20 15:22:08,018",12551,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,10,5,5,4,,,103,0
"2017-07-20 15:22:08,229",12573,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,103,0
"2017-07-20 15:22:08,230",12573,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,7,6,4,11,,,104,0
"2017-07-20 15:22:09,021",12661,000a,000e,000a,000e,CELLADD_REP,FAILED,9,3,,,,,104,0
"2017-07-20 15:22:09,248",12683,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,104,0
"2017-07-20 15:22:09,249",12683,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,104,0
"2017-07-20 15:22:09,454",12705,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,104,0
"2017-07-20 15:22:09,455",12705,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,104,0
"2017-07-20 15:22:09,762",12738,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,104,0
"2017-07-20 15:22:09,763",12738,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,104,0
"2017-07-20 15:22:10,857",12859,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,104,0
"2017-07-20 15:22:10,858",12859,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,9,7,7,15,,,105,0
"2017-07-20 15:22:11,062",12881,0004,0001,0004,0001,CELLADD_REQ,TXED,,,,,,,103,0
"2017-07-20 15:22:11,086",12881,0004,0001,0001,0004,CELLADD_REQ,RCVD,,,,,,,103,0
"2017-07-20 15:22:12,017",12980,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,8,13,,,,,106,0
"2017-07-20 15:22:12,117",12991,0004,0001,0004,0001,CELLADD_REQ,ENQUEUED,8,4,9,1,4,3,107,0
"2017-07-20 15:22:12,133",12991,0004,0001,0004,0001,CELLADD_REP,FAILED,8,12,,,,,106,0
"2017-07-20 15:22:12,927",13090,0004,0001,0004,0001,CELLADD_REP,FAILED,,,,,,,107,0
"2017-07-20 15:22:13,473",13156,0004,0001,0004,0001,CELLADD_REP,FAILED,,,,,,,107,0
"2017-07-20 15:22:16,166",13486,0004,0001,0004,0001,CELLADD_REP,FAILED,,,,,,,107,0
"2017-07-20 15:22:16,516",13530,0004,0001,0004,0001,CELLADD_REQ,FAILED,,,,,,,107,0
"2017-07-20 15:22:16,517",13530,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,10,15,6,5,,,108,0
"2017-07-20 15:22:17,784",13673,0004,000b,000b,0004,CELLADD_REQ,RCVD,,,,,,,108,0
"2017-07-20 15:22:17,785",13673,0004,000b,000b,0004,CELLADD_REP,ENQUEUED,6,5,,,,,108,0
"2017-07-20 15:22:18,676",13783,0004,000b,000b,0004,CELLADD_REP,FAILED,,,,,,,108,0
"2017-07-20 15:22:18,756",13794,0004,000b,000b,0004,CELLADD_REQ,FAILED,,,,,,,108,0
"2017-07-20 15:22:18,757",13794,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,8,3,6,2,,,109,0
"2017-07-20 15:22:19,033",13827,0004,000b,0004,000b,CELLADD_REQ,ENQUEUED,9,8,6,10,,,110,1
"2017-07-20 15:22:19,051",13827,0004,000b,0004,000b,CELLADD_REP,FAILED,6,5,,,,,109,0
"2017-07-20 15:22:19,750",13904,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,105,0
"2017-07-20 15:22:19,751",13904,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,9,7,,,,,105,0
"2017-07-20 15:22:20,759",14014,000a,000e,000e,000a,CELLADD_REQ,FAILED,,,,,,,105,0
"2017-07-20 15:22:20,760",14014,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,9,10,7,9,,,111,0
"2017-07-20 15:22:20,882",14025,000a,000e,000a,000e,CELLADD_REP,FAILED,9,7,,,,,111,0
"2017-07-20 15:22:21,819",14124,0004,000b,0004,000b,CELLADD_REQ,TXED,,,,,,,110,1
"2017-07-20 15:22:21,837",14124,0004,000b,000b,0004,CELLADD_REQ,RCVD,,,,,,,110,1
"2017-07-20 15:22:21,838",14124,0004,000b,000b,0004,CELLADD_REP,ENQUEUED,6,2,,,,,110,1
"2017-07-20 15:22:22,154",14157,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,111,0
"2017-07-20 15:22:22,155",14157,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,9,10,,,,,111,0
"2017-07-20 15:22:22,385",14179,000a,000e,000e,000a,CELLADD_REP,FAILED,6,2,,,,,111,0
"2017-07-20 15:22:23,218",14267,000a,000e,000e,000a,CELLADD_REP,FAILED,9,10,,,,,111,0
"2017-07-20 15:22:23,304",14278,0004,0003,0004,0003,CELLADD_REQ,ENQUEUED,7,10,9,6,6,8,112,0
"2017-07-20 15:22:24,329",14394,0004,0003,0004,0003,CELLADD_REQ,ENQUEUED,9,11,,,,,113,1
"2017-07-20 15:22:24,497",14410,0004,0003,0004,0003,CELLADD_REQ,FAILED,,,,,,,112,0
"2017-07-20 15:22:24,498",14410,000a,000e,000a,000e,CELLADD_REQ,ENQUEUED,5,2,,,,,114,1
"2017-07-20 15:22:24,502",14410,0004,0003,0003,0004,CELLADD_REQ,RCVD,,,,,,,113,1
"2017-07-20 15:22:24,503",14410,0004,0003,0003,0004,CELLADD_REP,ENQUEUED,6,8,,,,,113,1
"2017-07-20 15:22:24,509",14410,0004,0003,0004,0003,CELLADD_REQ,TXED,,,,,,,113,1
"2017-07-20 15:22:24,812",14443,0004,0003,0004,0003,CELLADD_REP,RCVD,6,8,,,,,113,1
"2017-07-20 15:22:25,041",14465,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:22:25,042",14465,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,114,1
"2017-07-20 15:22:25,443",14509,000a,000e,000e,000a,CELLADD_REP,FAILED,,,,,,,114,1
"2017-07-20 15:22:26,331",14608,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:22:26,332",14608,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,114,1
"2017-07-20 15:22:26,705",14652,000a,000e,000e,000a,CELLADD_REP,FAILED,6,8,,,,,114,1
"2017-07-20 15:22:27,747",14762,000a,000e,000a,000e,CELLADD_REQ,TXED,,,,,,,114,1
"2017-07-20 15:22:27,766",14762,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:22:27,767",14762,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,,,,,,,114,1
"2017-07-20 15:22:27,869",14773,000a,000e,000e,000a,CELLADD_REP,FAILED,,,,,,,114,1
"2017-07-20 15:22:29,257",14916,000a,000e,000e,000a,CELLADD_REQ,RCVD,,,,,,,114,1
"2017-07-20 15:22:29,258",14916,000a,000e,000e,000a,CELLADD_REP,ENQUEUED,6,5,,,,,114,1
"2017-07-20 15:22:29,334",14927,000a,0003,000a,0003,CELLADD_REQ,ENQUEUED,9,5,4,3,9,5,115,0
"2017-07-20 15:22:29,942",14993,000a,0003,000a,0003,CELLADD_REQ,ENQUEUED,4,13,8,15,,,116,0
"2017-07-20 15:22:29,982",14993,000a,000e,000e,000a,CELLADD_REP,TXED,,,,,,,114,1
"2017-07-20 15:22:30,070",15004,000a,0003,000a,0003,CELLADD_REQ,ENQUEUED,9,12,,,,,117,0
"2017-07-20 15:22:30,638",15059,000a,0003,000a,0003,CELLADD_REP,FAILED,6,5,,,,,116,0
"2017-07-20 15:22:33,107",15334,000a,0003,0003,000a,CELLADD_REQ,RCVD,,,,,,,117,0
"2017-07-20 15:22:33,108",15334,000a,0003,0003,000a,CELLADD_REP,ENQUEUED,9,5,,,,,117,0
"2017-07-20 15:22:33,121",15334,000a,0003,0003,000a,CELLADD_REQ,FAILED,,,,,,,117,0
"2017-07-20 15:22:33,122",15334,000a,0003,000a,0003,CELLADD_REQ,ENQUEUED,7,5,7,2,9,8,118,0
"2017-07-20 15:22:34,941",15532,000a,0003,000a,0003,CELLADD_REQ,FAILED,,,,,,,118,0
"2017-07-20 15:22:34,942",15532,000a,0003,000a,0003,CELLADD_REQ,ENQUEUED,7,5,6,15,,,119,0
"2017-07-20 15:22:34,964",15532,000a,0003,0003,000a,CELLADD_REQ,RCVD,,,,,,,118,0
"2017-07-20 15:22:34,965",15532,000a,0003,0003,000a,CELLADD_REP,ENQUEUED,9,8,,,,,118,0
"2017-07-20 15:22:35,074",15543,000a,0003,0003,000a,CELLADD_REP,FAILED,9,5,,,,,119,0
"2017-07-20 15:22:37,322",15796,000a,0003,0003,000a,CELLADD_REQ,FAILED,,,,,,,119,0
"2017-07-20 15:22:37,323",15796,000a,0003,000a,0003,CELLADD_REQ,ENQUEUED,6,10,,,,,120,0
"2017-07-20 15:22:37,512",15818,000a,0003,000a,0003,CELLADD_REP,FAILED,9,8,,,,,120,0
